Khadir Mohideen College,Adirampattinam,Tamil Nadu,,
Khalsa College,Amritsar,Punjab,,
Khalsa College for Women,Amritsar,Punjab,,
Kharagpur College,Kharagpur,West Bengal,,
Khowang College,Khowang Ghat,Assam,,
Kirori Mal College,Delhi,Delhi,,
"Kisan Veer Mahavidyalaya, Wai",Wai,Maharashtra,,
Kishinchand Chellaram College,Mumbai,Maharashtra,,
"KKTM Government College, Pullut",Thrissur,Kerala,,
"KLE Society`s Lingaraj College, Belgaum",Belgaum,Karnataka,,
KLE Society`s R. L. Science Institute,Belgaum,Karnataka,,
KLE`s G. H. College,HAVERI,Karnataka,,
"KLES `S S V B Arts & Commerce College, Savadatti",Belgaum,Karnataka,,
"KLES's Basavaprabhu Kore Arts, Science & Commerce College",Chikodi,Karnataka,,
"KLESs J.T.college of Arts, Science & Commerce, Gadag.",Gadag,Karnataka,,
"KLESs Sri. Kaddasiddeshwar Arts & HSK Science Institute, Hubli",Hubballi,Karnataka,,
KLS Gogte College of Commerce,Belgaum,Karnataka,,
"Km. Mayawati Government Mahila Degree College, Badalpur",Gautam Budh Nagar,Uttar Pradesh,,
"KNM Government Degree College, Miryalguda",Miryalaguda,Telangana,,
"Kodachadri Government First Grade College, Hosanagara",Hosanagara,Karnataka,,
Kokrajhar Government College,Kokrajhar,Assam,,
Kongu Arts & Science College,Erode,Tamil Nadu,,
Kongunadu Arts & Science College,Coimbatore,Tamil Nadu,,
Konkan Education Societys Dr Chintamanrao Deshmukh Commerce Sau KG Tamhane Arts College Roha Dist Raigad,ROHA,Maharashtra,,
"Kopargaon Taluka Education Societys K.J.Somaiya College of Arts,Commerce & Science College, Dist.Ahmednagar",Kopargaon,Maharashtra,,
Kovai Kalaimagal College of Arts and Science,Coimbatore,Tamil Nadu,,
Krantiagrani G. D. Bapu Lad Arts College,Sangli,Maharashtra,,
"Krantiveer Vasantrao Narayanrao Naik Education Societys Arts, Commerce & Science College, Nashik",Nashik,Maharashtra,,
"Krantiveer Vasantrao Narayanrao Naik Shikshan Prasarak Sansthas Arts & Commerce College, Dist.Nashik",Dindori,Maharashtra,,
"Krishna Mahavidyalaya, Rethare BK",Karad,Maharashtra,,
Krishnagar Government College,Nadia,West Bengal,,
Krishnanath College,Murshidabad,West Bengal,,
Kristu Jayanti College,Bengaluru,Karnataka,,
KRR Government Degree College,Kodad,Telangana,,
Krupanidhi College of Commerce and Management,Bengaluru,Karnataka,,
Krupanidhi Degree College,Bangaluru,Karnataka,,
"KTSP Mandal`s Hutatma Rajguru Mahavidyalaya Arts, Science and Commerce, Rajgurunagar, Pune",Rajgurunagar,Maharashtra,,
Kumararani Meena Muthiah College of Arts and Science,Chennai -,Tamil Nadu,,
Kumbi College,Bishnupur,Manipur,,
Kunthavai Naacchiyaar Government Arts College for Women,Thanjavur,Tamil Nadu,,
"Kuriakose Elias College, Mannanam, Kottayam",Kottayam,Kerala,,
"Kuriakose Gregorios College, Pampady",Kottayam,Kerala,,
"KVPS's Kisan Arts, Commerce & Science College",Parola,Maharashtra,,
KVR Government Degree College for Women,Kurnool,Andhra Pradesh,,
L N Government College,Thiruvallur,Tamil Nadu,,
L. V. D. College,Raichur,Karnataka,,
"L.B. Mahavidyalaya, Mirjagunj",Jamua,Jharkhand,,
"L.B.S Government First Grade College, Bangalore",Bangalore,Karnataka,,
L.B.S. Arya Mahila College,Barnala,Punjab,,
L.J.Institute of Computer Applications (SFI)-Ahmedabad,Ahmedabad,Gujarat,,
"Lady Amritabai Daga College for Women of Arts, Commerce and Science and Smt. Ratnidevi Purohi College of Home Science and Technology",Nagpur,Maharashtra,,
Lady Doak College,Madurai,Tamil Nadu,,
Lady Irwin College,Delhi,Delhi,,
Lady Shri Ram College For Women,New Delhi,Delhi,,
Lakhimpur Girls College,North Lakhimpur,Assam,,
Lakshmi Bai College,Delhi,Delhi,,
"Lal Bahadur Shastri College of Arts, Science and Commerce",Satara,Maharashtra,,
Lal Bahadur Shastri Memorial College,Jamshedpur,Jharkhand,,
Lamka College,Churachandpur,Manipur,,
"Late Bhaskarrao Shingane Arts, Prof. Narayanrao Gawande Science and Ashalata Gawande Commerce College","Sakharkherda, District-Buldana",Maharashtra,,
"Late Dattatraya Pusadkar Kala Mahavidyalaya, Nandgaon Peth",Amravati,Maharashtra,,
"Late Narayanrao Amritrao Deshmukh Arts, Commerce College, Chandur Bazar",Chandur Bazar,Maharashtra,,
Late Ramesh Warpudkar Arts & Commerce College,Sonpeth,Maharashtra,,
"Late Sow. Kamaltai Jamkar Mahila Mahavidyalaya, Parbhani",Parbhani,Maharashtra,,
"Late Sow. Sheshabai Sitaram Munde Arts College, Gangakhed",Gangakhed,Maharashtra,,
Laxmibai Bhaurao Patil Mahila Mahavidyalaya,Solapur,Maharashtra,,
"LBS College, Sironj, Vidisha",SIRONJ,Madhya Pradesh,,
Ledo College,Tinsukia,Assam,,
Liberal College,Imphal East,Manipur,,
Lilong Haoreibi College,Thoubal,Manipur,,
Little Flower College,Guruvayoor,Kerala,,
Little Flower Degree College,Boduppal,Telangana,,
"Lolmangal Bio-Technology College, Dist.-Solapur",Wadala,Maharashtra,,
"Lonavala Education Trust`s Arts & Commerce College, Lonavala",Pune,Maharashtra,,
Loreto College,Kolkata,West Bengal,,
Loyala Academy,Hyderabad,Telangana,,
Loyala First Grade Degree College,MANVI-584123,Karnataka,,
Loyola College,Chennai,Tamil Nadu,,
Loyola College of Social Sciences,Thiruvananthapuram,Kerala,,
"Loyola College, Vettavalam",Tiruvannamalai,Tamil Nadu,,
Loyola Degree College,Cuddapah,Andhra Pradesh,,
LRG Government Arts College for Women,Tiruppur,Tamil Nadu,,
Lucknow Public College of Professional Studies,Lucknow,Uttar Pradesh,,
Lumding College,Lumding,Assam,,
"M G College, Dumka",Dumka,Jharkhand,,
M. D. K. Girls` College,Dibrugarh,Assam,,
"M. E. S College, Marampally, Aluva",Ernakulam,Kerala,,
M. G. Science Institute,Ahmedabad,Gujarat,,
M. M. E. S. Women`s Arts & Science College,Vellore,Tamil Nadu,,
M. R. Government Arts College,MANNARGUDI,Tamil Nadu,,
M. U. C. Women`s College,Burdwan,West Bengal,,
M. V. S. Government Degree & P. G. College,Mahabubnagar,Telangana,,
"M.C.E. Society`s Abeda Inamdar Senior College of Arts, Science and Commerce (Autonomous), Pune",Pune,Maharashtra,,
"M.D.S.D. Girls College, Ambala City",Ambala City,Haryana,,
M.E.S College,Kottayam,Kerala,,
"M.E.S College of Arts, Science & Commerce, Malleshwaram",Bengaluru,Karnataka,,
"M.E.S. Arts, Commerce College, Mehakar",Mehkar,Maharashtra,,
"M.H. Shinde Arts and Commerce College, Tisangi",Kolhapur,Maharashtra,,
M.J. College,Bhilai,Chhattisgarh,,
"M.N. College, Shahabad-Markanda",Shahabad Markanda,Haryana,,
M.P. Shah Arts & Science College,Surendranagar,Gujarat,,
"M.R. Degree College, Vizianagaram",Vizianagaram,Andhra Pradesh,,
"M.S.P. Mandal`s Arts,Science & Commerce College, Kille Dharur",Beed,Maharashtra,,
"M.S.P.Mandal's Chhatrapati shahu Arts,Commerce & Science College",Aurangabad,Maharashtra,,
M.V.Muthiah Government Arts College for Women,Dindigul,Tamil Nadu,,
Maa Santi Devi College Kutghan Sabalgarh,SABALGARH,Madhya Pradesh,,
"Maa Shanti Devi Mahavidyalaya, Badokhar,Morena",MORENA,Madhya Pradesh,,
Madhav Mahavidyalaya,GWALIOR,Madhya Pradesh,,
"Madhav Science College, Kothi Road, Ujjain",Ujjain,Madhya Pradesh,,
"Madhupur College, Deoghar",MADHUPUR,Jharkhand,,
Madras Christian College,Chennai,Tamil Nadu,,
Madras School of Social Work,Chennai,Tamil Nadu,,
Madura College,Madurai,Tamil Nadu,,
Madurai Institute of Social Science College,Madurai,Tamil Nadu,,
"Madurai Sivakasi Nadar Pioneer Meenaksmi Women college, Poovanthi",Sivaganga,Tamil Nadu,,
Mahamandleshwar Shri Krishnanandji College of Commerce,Bharuch,Gujarat,,
"Mahamaya Government Degree College, Sherkot",Bijnor,Uttar Pradesh,,
Maharaja Agrasen College,Delhi,Delhi,,
Maharaja Bir Bikram College,Agartala,Tripura,,
Maharaja Surajmal Institute,West,Delhi,,
"Maharaja`s College, Ernakulam",Ernakulam,Kerala,,
Maharani Lakshmi Ammani Womens College,Bangalore,Karnataka,,
"Maharani Laxmibai Arts and Commerce College, Gwalior",Gwalior,Madhya Pradesh,,
Maharani's Science College for Women,Mysore,Karnataka,,
Maharani's Women's Commerce and Management College,Mysore,Karnataka,,
"Maharashtra Education Society`s Abasaheb Garware College of Arts and Science, Pune",Pune,Maharashtra,,
"Maharashtra Education Society`s Garware College of Commerce, Karve Road, Pune",Pune,Maharashtra,,
"Maharashtra Udaygiri Mahavdiyalaya, Udgir",Udgir,Maharashtra,,
Maharshi College of Natural Law,Bhubaneswar,Odisha,,
Maharshi Dayanand College of Arts Science & Commerce,Mumbai City,Maharashtra,,
Maharshi Karve Stree Shikshan Samstha's School of Fashion Technology,Pune,Maharashtra,,
"Mahatama Gandhi Vidyamandir Sansthas Arts Mahavidyalaya, Dist.Nashik",Nashik,Maharashtra,,
"Mahatama Gandhi Vidyamandirs Arts,Science & Commerce College, Manmad, Nashik",Nandgaon,Maharashtra,,
"Mahatama Gandhi Vidyamandirs Loknete Vyankatrao Hiray Mahavidyalaya Arts,Science & Commerce, Dist.Nashik",Nashik,Maharashtra,,
Mahatma Education Societys Pillais College of Arts Commerce & Science Dr. K.M.Vasudevan Pillas Campus,New Panvel,Maharashtra,,
Mahatma Education Societys Night College of Arts & Commerce Chembur Naka Chembur Mumbai,Mumbaimumbai,Maharashtra,,
"Mahatma Education Societys Pillai HOC College of Arts, Science and Commerce",Rasayani,Maharashtra,,
"Mahatma Gandhi Arts, Science & Late Nasaruddhinbhai Panjwani Commerce College",Armori,Maharashtra,,
Mahatma Gandhi Government Arts College,Mahe,Pondicherry,,
"Mahatma Gandhi Memorial College, Udupi",Udupi,Karnataka,,
Mahatma Gandhi Vidyamandir?s Arts & Commerce College,Dist. Nashik,Maharashtra,,
"Mahatma Phule Arts, Science and Commerce College",Raigarh,Maharashtra,,
"Mahayogi Guru Gorakhnath Government Degree College,Bithyani (Yamkeshwar)",Kotdwar,Uttarakhand,,
Mahendra Arts & Science College,Namakkal,Tamil Nadu,,
Maheshtala College,Kolkata,West Bengal,,
"Mahila College, Chaibasa",Chaibasa,Jharkhand,,
"Mahila College, Godda",Godda,Jharkhand,,
"Mahila Mahavidyalaya, Jog Chowk, Amravati",Amravati,Maharashtra,,
"Mahila Mahavidyalaya, Mangalwar Peth, Karad",Karad,Maharashtra,,
"Mahila Mahavidyalaya, Nagpur",Nagpur,Maharashtra,,
"Mahilaratna Pushpatai Hiray Arts, Science and Commerce Mahila Mahavidyalaya",Nashik,Maharashtra,,
Mahishadal Raj College,Purba Medinipur,West Bengal,,
Maitreyi College,New Delhi,Delhi,,
"Majlis Arts & Science College, Puramannur",Malappuram,Kerala,,
Majuli College P.O. Majuli,Jorhat,Assam,,
Malabar College of Advanced Studies,Malappuram Dt,Kerala,,
Malankara Catholic College,Kanniyakumari,Tamil Nadu,,
"MALD Government Degree College, Gadwal",GADWAL,Telangana,,
Malda College-District Malda,District Malda,West Bengal,,
"Mamo College Manassery, Mukkam",Kozhikode,Kerala,,
Mangolnganbi College,Ningthoukhong,Manipur,,
Maniben Nanavati Women's College,Mumbai,Maharashtra,,
Manikpur Anchalik College,Bongaigaon,Assam,,
Mankar College,Mankar,West Bengal,,
Mannam Memorial N. S. S. College,Kollam,Kerala,,
Mannar Tirumalai Naicker College,Madurai,Tamil Nadu,,
"Manoharbhai Patel Arts Commerce, Deori",Deori. Dist- Gondia,Maharashtra,,
Manonmaniam Sundaranar University Constituent College,Kadayanallur,Tamil Nadu,,
Mar Athanasios College For Advanced Studies Tiruvalla,Thiruvalla,Kerala,,
Mar Athanasius College,Kothamangalam,Kerala,,
"Mar Augusthinose College, Kottayam",Kottayam,Kerala,,
Mar Gregorios College,Chennai,Tamil Nadu,,
Mar Ivanios College for Advanced Studies,Tiruvalla,Kerala,,
Mar Ivanios College of Arts and Science,Mavelikara,Kerala,,
"Mar Ivanios College, Thiruvananthapuram",Thiruvananthapuram,Kerala,,
"Mar Thoma College For Women, Perumbavoor",Ernakulam,Kerala,,
"Mar Thoma College, Chungathara",Malappuram,Kerala,,
"Mar Thoma Institute of Technology, Kollam",KOLLAM,Kerala,,
"Maratha Vidya Prasarak Samajs Arts & Commerce College, Dist. Nashik",Nashik,Maharashtra,,
"Marathwada Mitra Mandal`s College of Commerce, Pune",Pune,Maharashtra,,
"Marathwada Shikshan Prasarak Mandal`s Shiv Chhatrapati Arts, Science & Commerce College",Aurangabad,Maharashtra,,
"Marathwada Shikshan Prasarak Mandal`s Swami Vivekanand Arts, Science & Commerce College",Bid,Maharashtra,,
Margherita College,Tinsukia,Assam,,
"Marian College, Kuttikanam P.O. Peermade",Kuttikanam,Kerala,,
Maris Stella College,Krishna,Andhra Pradesh,,
Markham College of Commerce,Dist. Hazaribag,Jharkhand,,
"Marthoma College of Science and Technology, Chadayamangalam",Ayur,Kerala,,
"Marudhar Kesari Jain College for Women, Marudhar Nagar",Vellore,Tamil Nadu,,
Marwari College,RANCHI,Jharkhand,,
"Mary Matha Arts & Science College, Wayanad",Wayanad,Kerala,,
Mary Matha College of Arts & Science,Theni,Tamil Nadu,,
Master School of Management,Meerut,Uttar Pradesh,,
Mata Gujari Mahila Mahavidyalaya,Jabalpur,Madhya Pradesh,,
"Mata Gujri College, Fatehgarh Sahib",Fatehgarh Sahib,Punjab,,
"Matoshree Shantabai Gote Arts, Commerce & Science College, Washim",Washim,Maharashtra,,
"Matoshri Subhadrabai Patil Arts and Late Pandurangji Thakare Commerce College, Manora",Manora,Maharashtra,,
Maulana Abul Kalam Azad University of Technology,Nadia,West Bengal,,
Maulana Azad College of Arts & Science & Commerce,District Aurangabad,Maharashtra,,
Maulana Azad Memorial College,Dist. Jammu,Jammu and Kashmir,,
Mayang Anchalik College,Morigaon,Assam,,
"Maynaguri College, Jalpaiguri",Maynaguri,West Bengal,,
Md. Sathak College of Arts and Science,Chennai,Tamil Nadu,,
Meenakshi College for Women,Chennai,Tamil Nadu,,
"Meerut Institute Of Technology, Meerut",Meerut,Uttar Pradesh,,
"Mehar Chand Mahajan DAV College, Kangra",Kangra,Himachal Pradesh,,
Mehr Chand Mahajan D.A.V. College for Women,Chandigarh,Chandigarh,,
Mercy College,Palakkad,Kerala,,
"MES Asmabi College, Kodungallur",Thrissur,Kerala,,
"MES Kalladi College, Mannarkkad",Palakkad,Kerala,,
MES Keveeyam College,Valanchary,Kerala,,
"MES Ponnani College, Ponnani",Malappuram,Kerala,,
MES T. O. Abdulla Memorial College Kunnukara,Aluva,Kerala,,
"MG College, Thiruvananthapuram",Thiruvananthapuram,Kerala,,
"MGTSM's Arts,Science & Commerce College, Chopda",Chopda,Maharashtra,,
"MGVC Arts/Science/Commerce College, Muddebihal",VIJAYAPURA,Karnataka,,
Micheal Madhusudan Datta College,Sabroom,Tripura,,
Midnapore City College,Midnapore,West Bengal,,
Midnapore College,Paschim Medinipur,West Bengal,,
"Milad-E-Sherief Memorial College, Kayamkulam",Alappuzha,Kerala,,
Milagres College,Udupi,Karnataka,,
Miraj Mahavidyalaya,Sangli,Maharashtra,,
Miranda House,Delhi,Delhi,,
Miriam Degree College,Amalapuram,Andhra Pradesh,,
"MIT Art, Design and Technology University, Pune",Pune,Maharashtra,,
"MIT Arts, Commerce and Science College, Pune",Pune,Maharashtra,,
"MKLMs, B L Amlani College of Commerce & Economivs & M R Nathwani College of Arts",Mumbai,Maharashtra,,
"MKR Government College, Devarkonda",DEVARAKONDA,Telangana,,
"MLA Academy of Higher Learning, 14th Cross, Malleswaram",Bangalore,Karnataka,,
"MLB Girls College, Bhopal",Bhopal,Madhya Pradesh,,
"Model Mahila College, Kharsawan",Saraikela_Kharsawan,Jharkhand,,
Modern College,Imphal East,Manipur,,
"Modern College of Arts, Science & Commerce",Pune,Maharashtra,,
Mohanrao Patangrao Patil Mahavidyalaya,Dist. Sangli,Maharashtra,,
Montessori Mahila Kalasala,Vijayawda,Andhra Pradesh,,
MOP Vaishnav College for Women,Chennai,Tamil Nadu,,
Moreh College,Moreh,Manipur,,
Morigaon College,Morigaon,Assam,,
Morning Star Home Science College,Ernakulam,Kerala,,
Mount Carmel College (Autonomous),Bengaluru,Karnataka,,
MP Deo Memorial Science College,Nagpur,Maharashtra,,
"MPESs SDM Arts, Science, Commerce & B.B.A. College, Honnavar",Uttara Kannada,Karnataka,,
"MPM MSN Trust College, Shornur",Palakkad,Kerala,,
MSR National Degree College,visakhapatnam,Andhra Pradesh,,
MSRS Siddardha Degree College,Visakhapatnam,Andhra Pradesh,,
Mudhoji College,Phaltan,Maharashtra,,
Mugberia Gangadhar Mahavidyalaya,Purba Medinipur,West Bengal,,
"Mula Education Society?s Arts, Commerce and Science College, Sonai",Sonai,Maharashtra,,
"Mula Education Societys Shri Dnyaneshwar Mahavidyalaya,Arts,Commerce & Science College, Ahmednagar",Ahmadnagar,Maharashtra,,
"Multani Mal Modi College, Patiala",Patiala,Punjab,,
Municipal P.G Degree College Mussoorie,Dehradun,Uttarakhand,,
Murgaon Education Society`s College of Arts and Commerce,South Goa,Goa,,
Muthayammal College of Arts & Science,Namakkal,Tamil Nadu,,
Muthurangam Government Arts College,,Tamil Nadu,,
MVR Degree College,Visakhapatnam,Andhra Pradesh,,
Mysore Makkala Koota and Sri Dharmasthala Manjunatheswara College for Women,Mysuru,Karnataka,,
N. G. M. College,Pollachi,Tamil Nadu,,
N. P. R. Arts & Science College,Dindigul,Tamil Nadu,,
N. S. Patel Arts College,Anand,Gujarat,,
"N.B.G.S.M.College, SOHNA",Gurgaon,Haryana,,
"N.B.K.R Science & Arts College, Vidyanagar",Vidyanagar,Andhra Pradesh,,
"N.D.M.V.P.Samajs Arts,Science & Commerce College, Deolali Camp, Dist.Nashik",NASHIK,Maharashtra,,
"N.D.M.V.P.Samajs Karmaveer Kakasaheb Wagh Arts, Science & Commerce College",Nashik,Maharashtra,,
N.M.S.S.V.N.College,Madurai,Tamil Nadu,,
"N.S.P.R. Government Degree College for Women, Hindupur",Hindupur,Andhra Pradesh,,
"N.S.S College, Rajakumari, Kulapparachal",Idukki,Kerala,,
Nabadwip Vidyasagar College,Nadia,West Bengal,,
Nabagram Hiralal Paul College,Konnagar,West Bengal,,
"Nabira College, Katol",KATOL,Maharashtra,,
"Nachikata College of Computer Science Technology, Jabalpur",Jabalpur,Madhya Pradesh,,
Nadar Mahajana Sangam Sermathai Vasan College for Women,Madurai,Tamil Nadu,,
"Nadar Saraswathi College of Arts and Science, Theni",Theni,Tamil Nadu,,
Nagaon G.N.D.G. Commerce College,Nagaon,Assam,,
Nagar College,Murshidabad,West Bengal,,
"Nagarik Shikshan Santhas College of Commerce, Mumbai",MUMBAI,Maharashtra,,
Nagarjuna Government College,Nalgonda,Telangana,,
"Nagindas Khandwala College of Commerce Arts & Management Studies and Shantaben Nagindas Khandwala College of Science, West Mumbai",Mumbai,Maharashtra,,
Naipunya Institute of Management and Information Technology,Thrissur,Kerala,,
Nambol L. Sanoi College,Bishnupur,Manipur,,
"Namchi Government College, Kamrang",South District,Sikkim,,
Namrup College,Dibrugarh,Assam,,
Nandalal Borghoain City College,Dibrugarh,Assam,,
Nandha Arts and Science College,Erode,Tamil Nadu,,
"Nanjil Catholic College of Arts and Science, Kaliyakkavilai",Kanniyakumari,Tamil Nadu,,
Narasinha Dutt College,Howrah,West Bengal,,
Narmada College of Science & Commerce,Bharuch,Gujarat,,
"National Centre for Rural Developments Sterling College of Arts Science & Commerce, Navi Mumbai","Nerul (E), Navi Mumbai",Maharashtra,,
National College,Tiruchirappalli,Tamil Nadu,,
"National College, Bangalore (Autonomous)",Bangalore,Karnataka,,
"National Institute of Fashion Technology, Kannur",Kannur,Kerala,,
National Institute of Science & Technology,Berhampur,Odisha,,
Naveen Government College Khertha,"Village Khertha, Block Dondilohara",Chhattisgarh,,
"Navgan Shikshan Sanstha Rajuri (N) Mrs. Kesharbai Sonajirao Kshirsagar Alias Kaku Arts, Science & Commerce College",Beed,Maharashtra,,
Navgan Shikshan Sanstha`s College of Arts & Commerce,Beed,Maharashtra,,
Nazareth College of Arts and Science,Chennai,Tamil Nadu,,
